tile,x,y,prediction,confidence
tile_198_level0_512-3072-1024-3584.png,512,3072,0,0.56518
tile_199_level0_512-3584-1024-4096.png,512,3584,0,0.56725
tile_200_level0_512-4096-1024-4608.png,512,4096,0,0.49061
tile_201_level0_512-4608-1024-5120.png,512,4608,0,0.52349
tile_202_level0_512-5120-1024-5632.png,512,5120,0,0.55409
tile_203_level0_512-5632-1024-6144.png,512,5632,0,0.52234
tile_204_level0_512-6144-1024-6656.png,512,6144,0,0.51313
tile_205_level0_512-6656-1024-7168.png,512,6656,0,0.51194
tile_206_level0_512-7168-1024-7680.png,512,7168,0,0.50604
tile_207_level0_512-7680-1024-8192.png,512,7680,0,0.47895
tile_208_level0_512-8192-1024-8704.png,512,8192,0,0.43253
tile_209_level0_512-8704-1024-9216.png,512,8704,0,0.34121
tile_210_level0_512-9216-1024-9728.png,512,9216,0,0.33528
tile_211_level0_512-9728-1024-10240.png,512,9728,0,0.72067
tile_212_level0_512-10240-1024-10752.png,512,10240,0,0.95832
tile_213_level0_512-10752-1024-11264.png,512,10752,0,0.91900
tile_214_level0_512-11264-1024-11776.png,512,11264,0,0.70112
tile_215_level0_512-11776-1024-12288.png,512,11776,1,0.71090
tile_216_level0_512-12288-1024-12800.png,512,12288,1,0.67822
tile_217_level0_512-12800-1024-13312.png,512,12800,0,0.75988
tile_218_level0_512-13312-1024-13824.png,512,13312,0,0.63478
tile_219_level0_512-13824-1024-14336.png,512,13824,0,0.57040
tile_220_level0_512-14336-1024-14848.png,512,14336,0,0.60465
tile_221_level0_512-14848-1024-15360.png,512,14848,1,0.51414
tile_222_level0_512-15360-1024-15872.png,512,15360,0,0.63632
tile_223_level0_512-15872-1024-16384.png,512,15872,0,0.85611
tile_224_level0_512-16384-1024-16896.png,512,16384,1,0.63813
tile_225_level0_512-16896-1024-17408.png,512,16896,1,0.73794
tile_226_level0_512-17408-1024-17920.png,512,17408,0,0.55822
tile_227_level0_512-17920-1024-18432.png,512,17920,0,0.60622
tile_228_level0_512-18432-1024-18944.png,512,18432,1,0.52971
tile_229_level0_512-18944-1024-19456.png,512,18944,0,0.91654
tile_230_level0_512-19456-1024-19968.png,512,19456,1,0.71388
tile_231_level0_512-19968-1024-20480.png,512,19968,1,0.70795
tile_232_level0_512-20480-1024-20992.png,512,20480,1,0.78090
tile_233_level0_512-20992-1024-21504.png,512,20992,1,0.72840
tile_234_level0_512-21504-1024-22016.png,512,21504,1,0.91956
tile_235_level0_512-22016-1024-22528.png,512,22016,1,0.73049
tile_236_level0_512-22528-1024-23040.png,512,22528,0,0.53440
tile_237_level0_512-23040-1024-23552.png,512,23040,1,0.92122
tile_238_level0_512-23552-1024-24064.png,512,23552,1,0.71584
tile_239_level0_512-24064-1024-24576.png,512,24064,1,0.71593
tile_240_level0_512-24576-1024-25088.png,512,24576,1,0.79209
tile_241_level0_512-25088-1024-25600.png,512,25088,1,0.76915
tile_242_level0_512-25600-1024-26112.png,512,25600,0,0.68239
tile_243_level0_512-26112-1024-26624.png,512,26112,1,0.56658
tile_244_level0_512-26624-1024-27136.png,512,26624,1,0.85920
tile_245_level0_512-27136-1024-27648.png,512,27136,1,0.76755
tile_246_level0_512-27648-1024-28160.png,512,27648,1,0.72869
tile_247_level0_512-28160-1024-28672.png,512,28160,1,0.66270
tile_248_level0_512-28672-1024-29184.png,512,28672,1,0.60428
tile_249_level0_512-29184-1024-29696.png,512,29184,1,0.86856
tile_250_level0_512-29696-1024-30208.png,512,29696,1,0.94108
tile_251_level0_512-30208-1024-30720.png,512,30208,1,0.74414
tile_252_level0_512-30720-1024-31232.png,512,30720,1,0.96808
tile_253_level0_512-31232-1024-31744.png,512,31232,1,0.94873
tile_254_level0_512-31744-1024-32256.png,512,31744,1,0.91352
tile_255_level0_512-32256-1024-32768.png,512,32256,1,0.91213
tile_256_level0_512-32768-1024-33280.png,512,32768,1,0.69364
tile_257_level0_512-33280-1024-33792.png,512,33280,1,0.75111
tile_258_level0_512-33792-1024-34304.png,512,33792,0,0.68278
tile_259_level0_512-34304-1024-34816.png,512,34304,1,0.62882
tile_260_level0_512-34816-1024-35328.png,512,34816,0,0.54924
tile_261_level0_512-35328-1024-35840.png,512,35328,0,0.76165
tile_262_level0_512-35840-1024-36352.png,512,35840,0,0.53735
tile_263_level0_512-36352-1024-36864.png,512,36352,1,0.56463
tile_264_level0_512-36864-1024-37376.png,512,36864,0,0.51572
tile_265_level0_512-37376-1024-37888.png,512,37376,1,0.58251
tile_266_level0_512-37888-1024-38400.png,512,37888,0,0.50385
tile_267_level0_512-38400-1024-38912.png,512,38400,0,0.55280
tile_268_level0_512-38912-1024-39424.png,512,38912,0,0.53221
tile_269_level0_512-39424-1024-39936.png,512,39424,0,0.91450
tile_270_level0_512-39936-1024-40448.png,512,39936,0,0.56568
tile_271_level0_512-40448-1024-40960.png,512,40448,0,0.80151
tile_272_level0_512-40960-1024-41472.png,512,40960,1,0.51694
tile_273_level0_512-41472-1024-41984.png,512,41472,0,0.64939
tile_274_level0_512-41984-1024-42496.png,512,41984,0,0.61409
tile_275_level0_512-42496-1024-43008.png,512,42496,1,0.67319
tile_276_level0_512-43008-1024-43520.png,512,43008,1,0.66775
tile_277_level0_512-43520-1024-44032.png,512,43520,1,0.58692
tile_278_level0_512-44032-1024-44544.png,512,44032,1,0.82765
tile_279_level0_512-44544-1024-45056.png,512,44544,1,0.55067
tile_280_level0_512-45056-1024-45568.png,512,45056,1,0.83194
tile_281_level0_512-45568-1024-46080.png,512,45568,1,0.81706
tile_282_level0_512-46080-1024-46592.png,512,46080,1,0.79794
tile_283_level0_512-46592-1024-47104.png,512,46592,1,0.56260
tile_284_level0_512-47104-1024-47616.png,512,47104,1,0.83703
tile_285_level0_512-47616-1024-48128.png,512,47616,1,0.89342
tile_286_level0_512-48128-1024-48640.png,512,48128,1,0.90525
tile_287_level0_512-48640-1024-49152.png,512,48640,1,0.52081
tile_288_level0_512-49152-1024-49664.png,512,49152,1,0.57555
tile_289_level0_512-49664-1024-50176.png,512,49664,1,0.60015
tile_290_level0_512-50176-1024-50688.png,512,50176,0,0.55904
tile_291_level0_512-50688-1024-51200.png,512,50688,1,0.81623
tile_292_level0_512-51200-1024-51712.png,512,51200,0,0.95173
tile_293_level0_512-51712-1024-52224.png,512,51712,1,0.55459
tile_294_level0_512-52224-1024-52736.png,512,52224,1,0.78195
tile_295_level0_512-52736-1024-53248.png,512,52736,1,0.67000
tile_296_level0_512-53248-1024-53760.png,512,53248,1,0.78647
tile_297_level0_512-53760-1024-54272.png,512,53760,1,0.58866
tile_298_level0_512-54272-1024-54784.png,512,54272,1,0.65798
tile_299_level0_512-54784-1024-55296.png,512,54784,0,0.54211
tile_300_level0_512-55296-1024-55808.png,512,55296,1,0.61717
tile_301_level0_512-55808-1024-56320.png,512,55808,1,0.72082
tile_302_level0_512-56320-1024-56832.png,512,56320,1,0.72430
tile_303_level0_512-56832-1024-57344.png,512,56832,1,0.73709
tile_304_level0_512-57344-1024-57856.png,512,57344,1,0.52924
tile_305_level0_512-57856-1024-58368.png,512,57856,1,0.80004
tile_306_level0_512-58368-1024-58880.png,512,58368,0,0.67044
tile_307_level0_512-58880-1024-59392.png,512,58880,0,0.67851
tile_308_level0_512-59392-1024-59904.png,512,59392,0,0.74234
tile_309_level0_512-59904-1024-60416.png,512,59904,0,0.64156
tile_310_level0_512-60416-1024-60928.png,512,60416,0,0.55669
tile_311_level0_512-60928-1024-61440.png,512,60928,0,0.55717
tile_312_level0_512-61440-1024-61952.png,512,61440,0,0.58081
tile_313_level0_512-61952-1024-62464.png,512,61952,0,0.80097
tile_314_level0_512-62464-1024-62976.png,512,62464,0,0.85617
tile_315_level0_512-62976-1024-63488.png,512,62976,0,0.79262
tile_316_level0_512-63488-1024-64000.png,512,63488,0,0.63083
tile_317_level0_512-64000-1024-64512.png,512,64000,0,0.85149
tile_318_level0_512-64512-1024-65024.png,512,64512,0,0.88820
tile_319_level0_512-65024-1024-65536.png,512,65024,0,0.71432
tile_320_level0_512-65536-1024-66048.png,512,65536,1,0.69282
tile_321_level0_512-66048-1024-66560.png,512,66048,1,0.58633
tile_322_level0_512-66560-1024-67072.png,512,66560,1,0.96722
tile_323_level0_512-67072-1024-67584.png,512,67072,0,0.58580
tile_324_level0_512-67584-1024-68096.png,512,67584,0,0.68100
tile_325_level0_512-68096-1024-68608.png,512,68096,0,0.59477
tile_326_level0_512-68608-1024-69120.png,512,68608,0,0.56951
tile_327_level0_512-69120-1024-69632.png,512,69120,0,0.67699
tile_328_level0_512-69632-1024-70144.png,512,69632,0,0.56246
tile_329_level0_512-70144-1024-70656.png,512,70144,1,0.68366
tile_330_level0_512-70656-1024-71168.png,512,70656,1,0.76226
tile_331_level0_512-71168-1024-71680.png,512,71168,1,0.72458
tile_332_level0_512-71680-1024-72192.png,512,71680,1,0.95932
tile_333_level0_512-72192-1024-72704.png,512,72192,1,0.80386
tile_334_level0_512-72704-1024-73216.png,512,72704,0,0.51813
tile_335_level0_512-73216-1024-73728.png,512,73216,0,0.64305
tile_336_level0_512-73728-1024-74240.png,512,73728,0,0.88610
tile_337_level0_512-74240-1024-74752.png,512,74240,0,0.93481
tile_338_level0_512-74752-1024-75264.png,512,74752,1,0.61064
tile_339_level0_512-75264-1024-75776.png,512,75264,0,0.65520
tile_340_level0_512-75776-1024-76288.png,512,75776,0,0.74750
tile_341_level0_512-76288-1024-76800.png,512,76288,1,0.64254
tile_342_level0_512-76800-1024-77312.png,512,76800,1,0.50676
tile_343_level0_512-77312-1024-77824.png,512,77312,0,0.55003
tile_344_level0_512-77824-1024-78336.png,512,77824,0,0.70385
tile_345_level0_512-78336-1024-78848.png,512,78336,0,0.65476
tile_346_level0_512-78848-1024-79360.png,512,78848,0,0.61157
tile_347_level0_512-79360-1024-79872.png,512,79360,0,0.73147
tile_348_level0_512-79872-1024-80384.png,512,79872,0,0.69987
tile_349_level0_512-80384-1024-80896.png,512,80384,0,0.68326
tile_350_level0_512-80896-1024-81408.png,512,80896,1,0.82144
tile_351_level0_512-81408-1024-81920.png,512,81408,1,0.50461
tile_352_level0_512-81920-1024-82432.png,512,81920,1,0.51647
tile_353_level0_512-82432-1024-82944.png,512,82432,0,0.68922
tile_354_level0_512-82944-1024-83456.png,512,82944,0,0.54525
tile_355_level0_512-83456-1024-83968.png,512,83456,1,0.61461
tile_356_level0_512-83968-1024-84480.png,512,83968,0,0.74963
tile_357_level0_512-84480-1024-84992.png,512,84480,0,0.66809
tile_358_level0_512-84992-1024-85504.png,512,84992,0,0.52430
tile_359_level0_512-85504-1024-86016.png,512,85504,0,0.64712
tile_360_level0_512-86016-1024-86528.png,512,86016,1,0.74134
tile_361_level0_512-86528-1024-87040.png,512,86528,0,0.66183
tile_362_level0_512-87040-1024-87552.png,512,87040,0,0.54891
tile_363_level0_512-87552-1024-88064.png,512,87552,1,0.56681
tile_364_level0_512-88064-1024-88576.png,512,88064,1,0.66985
tile_365_level0_512-88576-1024-89088.png,512,88576,1,0.68687
tile_366_level0_512-89088-1024-89600.png,512,89088,1,0.80317
tile_367_level0_512-89600-1024-90112.png,512,89600,1,0.96383
tile_368_level0_512-90112-1024-90624.png,512,90112,1,0.97457
tile_369_level0_512-90624-1024-91136.png,512,90624,1,0.83463
tile_370_level0_512-91136-1024-91648.png,512,91136,1,0.74728
tile_371_level0_512-91648-1024-92160.png,512,91648,1,0.67307
tile_372_level0_512-92160-1024-92672.png,512,92160,1,0.68934
tile_373_level0_512-92672-1024-93184.png,512,92672,0,0.76753
tile_374_level0_512-93184-1024-93696.png,512,93184,0,0.73845
tile_375_level0_512-93696-1024-94208.png,512,93696,0,0.52252
tile_376_level0_512-94208-1024-94720.png,512,94208,0,0.49760
tile_377_level0_512-94720-1024-95232.png,512,94720,0,0.50922
tile_378_level0_512-95232-1024-95744.png,512,95232,0,0.50969
tile_379_level0_512-95744-1024-96256.png,512,95744,0,0.52475
tile_380_level0_512-96256-1024-96768.png,512,96256,0,0.53545
tile_381_level0_512-96768-1024-97280.png,512,96768,0,0.54244
tile_382_level0_512-97280-1024-97792.png,512,97280,0,0.69887
tile_383_level0_512-97792-1024-98304.png,512,97792,0,0.44948
tile_18_level0_0-15872-512-16384.png,0,15872,1,0.55871
tile_19_level0_0-20480-512-20992.png,0,20480,1,0.88245
tile_20_level0_0-22528-512-23040.png,0,22528,1,0.68984
tile_21_level0_0-24576-512-25088.png,0,24576,1,0.82213
tile_22_level0_0-25088-512-25600.png,0,25088,1,0.84356
tile_23_level0_0-25600-512-26112.png,0,25600,1,0.91355
tile_24_level0_0-27136-512-27648.png,0,27136,1,0.81257
tile_25_level0_0-27648-512-28160.png,0,27648,1,0.81626
tile_26_level0_0-28160-512-28672.png,0,28160,1,0.83100
tile_27_level0_0-29696-512-30208.png,0,29696,1,0.79510
tile_28_level0_0-34816-512-35328.png,0,34816,1,0.68346
tile_29_level0_0-60928-512-61440.png,0,60928,0,0.53820
tile_30_level0_0-61440-512-61952.png,0,61440,0,0.69343
tile_31_level0_0-80384-512-80896.png,0,80384,0,0.62034
tile_32_level0_0-80896-512-81408.png,0,80896,1,0.50187
tile_33_level0_0-81408-512-81920.png,0,81408,1,0.53650
tile_34_level0_0-81920-512-82432.png,0,81920,1,0.52443
tile_35_level0_0-86528-512-87040.png,0,86528,1,0.54896
tile_36_level0_0-87040-512-87552.png,0,87040,0,0.56056
tile_37_level0_0-93696-512-94208.png,0,93696,0,0.44639
tile_38_level0_0-94208-512-94720.png,0,94208,0,0.48153
tile_39_level0_0-94720-512-95232.png,0,94720,0,0.44113
tile_40_level0_0-95232-512-95744.png,0,95232,0,0.45300
tile_41_level0_0-95744-512-96256.png,0,95744,0,0.47254
tile_42_level0_0-96256-512-96768.png,0,96256,0,0.54616
tile_43_level0_0-96768-512-97280.png,0,96768,0,0.49542
tile_44_level0_512-0-1024-512.png,512,0,0,0.49860
tile_45_level0_512-512-1024-1024.png,512,512,0,0.52240
tile_46_level0_512-1024-1024-1536.png,512,1024,0,0.56281
tile_47_level0_512-1536-1024-2048.png,512,1536,0,0.54185
tile_48_level0_512-2048-1024-2560.png,512,2048,0,0.54823
tile_49_level0_512-2560-1024-3072.png,512,2560,0,0.53547
tile_50_level0_512-3072-1024-3584.png,512,3072,0,0.56518
tile_51_level0_512-3584-1024-4096.png,512,3584,0,0.56725
tile_52_level0_512-4096-1024-4608.png,512,4096,0,0.49061
tile_53_level0_512-4608-1024-5120.png,512,4608,0,0.52349
tile_54_level0_512-5120-1024-5632.png,512,5120,0,0.55409
tile_55_level0_512-5632-1024-6144.png,512,5632,0,0.52234
tile_56_level0_512-6144-1024-6656.png,512,6144,0,0.51313
tile_57_level0_512-6656-1024-7168.png,512,6656,0,0.51194
tile_58_level0_512-7168-1024-7680.png,512,7168,0,0.50604
tile_59_level0_512-7680-1024-8192.png,512,7680,0,0.47895
tile_60_level0_512-8192-1024-8704.png,512,8192,0,0.43253
tile_61_level0_512-8704-1024-9216.png,512,8704,0,0.34121
tile_62_level0_512-20480-1024-20992.png,512,20480,1,0.78090
tile_63_level0_512-24576-1024-25088.png,512,24576,1,0.79209
